,lemma,form,tags,family,language
2290,nchaq⁴²,kchaq⁴²,V;PROSP;SG;2,4,2
2291,swenq³,swenq³ wa⁴²,V;PFV;PL;1+EXCL,4,2
2292,ywi⁴²,kwi²⁴ renq³²,V;PROSP;PL;3,4,2
2293,qen⁴,ntyqin⁴ renq⁴,V;HAB;PL;3,4,2
2294,qya⁴²,qya⁴² renq⁴,V;PFV;PL;3,4,2
2295,ykwaq⁴,tykwaq⁴,V;PROSP;SG;3,4,2
2296,ntaq³,ntaq¹⁴,V;HAB;SG;3,4,2
2297,ncha¹,nchan⁴,V;PFV;SG;1,4,2
2298,ntsu⁴²,nchu²⁴ renq³²,V;HAB;PL;3,4,2
2299,nduq⁴²,ntyonq²⁴,V;PROSP;SG;1,4,2
2300,ji¹,ji⁴²,V;PROSP;SG;2,4,2
2301,slu¹⁴,nslu¹⁴ wan⁰,V;HAB;PL;2,4,2
2302,ntson¹⁴,ntson¹⁴⁰ wa⁴²,V;HAB;PL;1+EXCL,4,2
2303,saq²,tykwan¹⁴ wan⁰,V;PROSP;PL;2,4,2
2304,ntsa²⁴,ntsan³²,V;PROG;SG;1,4,2
2305,sta¹,sta¹ renq²⁴,V;PFV;PL;3,4,2
2306,ntykwa⁴,ntykwa³² wan⁴,V;PROG;PL;2,4,2
2307,nkqwa¹,nkqwan¹an¹,V;PFV;PL;1+INCL,4,2
2308,ntson¹⁴,ktson¹⁴,V;PROSP;PL;1+INCL,4,2
2309,nkonq⁴²,konq²⁴ wan³²,V;PROSP;PL;2,4,2
2310,xta¹,nxstan³²,V;PROG;SG;1,4,2
2311,skanq³,ntskanq⁴⁰,V;HAB;SG;1,4,2
2312,jwi³,jwen³,V;PFV;SG;1,4,2
2313,xku²⁰,nxku⁴²,V;PROG;SG;2,4,2
2314,swenq³,nswenq³ wan²⁴,V;PROG;PL;2,4,2
2315,naq¹⁴,nnaq¹,V;PROG;SG;2,4,2
2316,xne¹⁰,nxne¹⁴ renq⁰,V;HAB;PL;3,4,2
2317,ndlyu¹,tlyu²⁰,V;PROSP;SG;3,4,2
2318,ntykwan²,ntykwan⁴⁰,V;PFV;SG;1,4,2
2319,ntykonq⁴²,ntykonq¹⁴ renq⁰,V;HAB;PL;3,4,2
2320,qa²⁴,ntqa³²,V;PROG;SG;2,4,2
2321,ykwen²,ykwen² wa⁴²,V;PFV;PL;1+EXCL,4,2
2322,yjoq⁴,ntyjonq²⁰,V;HAB;SG;1,4,2
2323,ne¹⁴,ne²⁰,V;PFV;SG;2,4,2
2324,yqwi⁴,ntqwi⁴ wan⁴,V;HAB;PL;2,4,2
2325,nna¹,nna⁴²,V;HAB;SG;2,4,2
2326,qya³,qya¹⁴⁰ wa⁴²,V;PROSP;PL;1+EXCL,4,2
2327,qa²⁴,qa²⁴ wa⁴²,V;PROSP;PL;1+EXCL,4,2
2328,nxi²,nxin² wa⁴²,V;HAB;PL;1+EXCL,4,2
2329,qne⁴²,qne⁴² wa⁴²,V;PFV;PL;1+EXCL,4,2
2330,qu¹⁴,qu¹⁴⁰ wa⁴²,V;PFV;PL;1+EXCL,4,2
2331,nchin¹,nchin⁴²,V;PROG;SG;2,4,2
2332,jlya⁴²,jlyan¹⁴,V;PFV;PL;1+INCL,4,2
2333,qen⁴²,qen²⁴,V;PROSP;SG;1,4,2
2334,ntyja²,ntyja² wa⁴²,V;PROG;PL;1+EXCL,4,2
2335,yo²,ko¹⁴ renq⁰,V;PROSP;PL;3,4,2
2336,jen²,tyjin¹⁴ wan⁰,V;PROSP;PL;2,4,2
2337,slya²⁴,nslya³²,V;PROG;SG;2,4,2
2338,ntiqi¹,ntqen¹en¹,V;PFV;PL;1+INCL,4,2
2339,sen⁴²,ksen⁴²,V;PROSP;SG;2,4,2
2340,nkjwi⁴²,ntyji⁴²,V;HAB;SG;2,4,2
2341,kwa³,nkwa¹⁴⁰ wa⁴²,V;HAB;PL;1+EXCL,4,2
2342,xki¹,nsxkiE,V;PROG;SG;3,4,2
2343,ntyqya¹,ntyqya¹ wan²⁴,V;PROG;PL;2,4,2
2344,nduq⁴²,ndyonq¹⁴,V;HAB;PL;1+INCL,4,2
2345,lya¹⁴,lya³²,V;PFV;SG;2,4,2
2346,ndywiq³,ndywiq²⁰,V;HAB;SG;2,4,2
2347,xka²⁴,xka²⁴ wan³²,V;PFV;PL;2,4,2
2348,ntsa²⁴,ntsan¹an¹,V;PROG;PL;1+INCL,4,2
2349,sqwe¹⁴,nsqwe¹ renq⁰,V;PROG;PL;3,4,2
2350,ntsa²⁴,ntsa⁴²,V;PFV;SG;2,4,2
2351,ndywan²,tywan⁴⁰,V;PROSP;SG;1,4,2
2352,nyi¹⁴,nnyi²⁰,V;HAB;SG;2,4,2
2353,nden⁴²,nden⁴,V;PFV;SG;1,4,2
2354,ntykaq¹,tykaq⁴²,V;PROSP;SG;2,4,2
2355,naq¹⁴,nyaq¹⁴,V;PROSP;SG;3,4,2
2356,xin⁴²,xin³²,V;PFV;SG;2,4,2
2357,ntyjyuq¹,ntyjyuq¹ wa⁴²,V;PFV;PL;1+EXCL,4,2
2358,ndiyan³²,ndiyan³²,V;PFV;SG;2,4,2
2359,yna⁴²,knan²⁴,V;PROSP;SG;1,4,2
2360,yqu²,yqu²,V;PFV;SG;3,4,2
2361,nduq⁴²,nduq³² wa⁴²,V;PROG;PL;1+EXCL,4,2
2362,ykwen²,ntykwen¹,V;PROG;SG;2,4,2
2363,yna⁴²,na²⁴ wan³²,V;HAB;PL;2,4,2
2364,ndlyu⁴²,ndlyu⁴² renq⁴,V;PFV;PL;3,4,2
2365,kwan¹,kwan⁴ renq⁴,V;PFV;PL;3,4,2
2366,slaq¹,slanq¹an¹,V;PFV;PL;1+INCL,4,2
2367,ngwa²,ndyga⁴²,V;HAB;SG;2,4,2
2368,sen⁴²,ksen²⁴,V;PROSP;SG;3,4,2
2369,nxi²,kxin² wan¹,V;PROSP;PL;2,4,2
2370,jinyiq²,jinyiq²,V;PFV;SG;3,4,2
2371,ntyi¹,ntyi¹,V;PFV;SG;3,4,2
2372,nton³,nton² renq⁴,V;PFV;PL;3,4,2
2373,sqan¹,sqan⁴²,V;PROSP;SG;2,4,2
2374,yjoq⁴,ntyjoq³² wan⁴,V;PROG;PL;2,4,2
2375,ntykwen³,tykwen¹⁴ renq⁰,V;PROSP;PL;3,4,2
2376,ykwiq⁴,ntykwiq⁴ renq⁴,V;HAB;PL;3,4,2
2377,nduq⁴²,ntyuq²⁴ wan³²,V;PROSP;PL;2,4,2
2378,ntaq³,ntaq¹,V;PFV;SG;2,4,2
2379,ndyu²,ndyon²on¹,V;HAB;PL;1+INCL,4,2
2380,jinyiq²,jinyiq² wa⁴²,V;PFV;PL;1+EXCL,4,2
2381,yna⁴²,knan¹⁴,V;PROSP;PL;1+INCL,4,2
2382,nkqi¹,kqi⁴²,V;PROSP;SG;2,4,2
2383,ykwaq⁴,tykwaq⁴²,V;PROSP;SG;2,4,2
2384,styi¹,nstyi²⁰ wan²⁴,V;HAB;PL;2,4,2
2385,sqi²,nchsqin¹⁴,V;HAB;PL;1+INCL,4,2
2386,ntykonq⁴²,ntykonq¹on¹,V;PROG;PL;1+INCL,4,2
2387,nsuq³,ksuq¹⁴ wan⁰,V;PROSP;PL;2,4,2
2388,snyaq¹,nsnyaq²⁰,V;HAB;SG;3,4,2
2389,sqya¹,nxqya²⁰an³²,V;HAB;PL;1+INCL,4,2
2390,qen⁴²,qen²⁴,V;PFV;SG;1,4,2
2391,yjoq⁴,yjonq²⁴on³²,V;PFV;PL;1+INCL,4,2
2392,ntykaq¹,ntykaq²⁰,V;HAB;SG;3,4,2
2393,sen⁴²,nsen¹,V;PROG;SG;1,4,2
2394,stan¹⁴,stan¹⁴⁰ wa⁴²,V;PFV;PL;1+EXCL,4,2
2395,xin⁴²,xin⁴²,V;PFV;SG;3,4,2
2396,nti¹,kten²⁰en³²,V;PROSP;PL;1+INCL,4,2
2397,nden⁴²,nden¹⁴,V;HAB;PL;1+INCL,4,2
2398,nton⁴²,nton³²,V;PFV;SG;2,4,2
2399,nton³,kton⁴⁰,V;PROSP;SG;1,4,2
2400,ntyqo¹,tyqon²⁰,V;PROSP;SG;1,4,2
2401,nchaq⁴²,nchanq¹⁴,V;HAB;PL;1+INCL,4,2
2402,jen²,ntjen²en¹,V;PROG;PL;1+INCL,4,2
2403,yo²,ko¹⁴,V;PROSP;SG;3,4,2
2404,ytsen⁴²,ktsen⁴⁰,V;PROSP;SG;2,4,2
2405,yna³,na¹⁴⁰ wa⁴²,V;HAB;PL;1+EXCL,4,2
2406,nya¹⁴,nnya¹⁰,V;PROG;SG;3,4,2
2407,ytiq⁴,ntyiq⁴²,V;HAB;SG;2,4,2
2408,naq¹,knaq⁴²,V;PROSP;SG;2,4,2
2409,xqan¹,xqan¹ renq²⁴,V;PFV;PL;3,4,2
2410,nkin²,ntykin² wa⁴²,V;HAB;PL;1+EXCL,4,2
2411,xqan¹,ntxqan²⁰ wa⁴²,V;HAB;PL;1+EXCL,4,2
2412,nkonq⁴²,konq⁴² wa⁴²,V;PROSP;PL;1+EXCL,4,2
2413,ntsa²⁴,ktsan²⁴,V;PROSP;SG;1,4,2
2414,xqwa¹⁰,nxqwa²⁰,V;PROG;SG;2,4,2
2415,ntyja²,ntyjan²an¹,V;PFV;PL;1+INCL,4,2
2416,yla³,ndla¹⁴⁰ wa⁴²,V;HAB;PL;1+EXCL,4,2
2417,ja¹,ja²⁰ wa⁴²,V;PROSP;PL;1+EXCL,4,2
2418,xtyiq¹⁰,nxtenq⁴⁰,V;PROG;SG;1,4,2
2419,nden⁴²,nden²⁴,V;HAB;SG;3,4,2
2420,yna³,na²an¹,V;PROG;PL;1+INCL,4,2
2421,qa²⁴,ntqan¹,V;PROG;SG;1,4,2
2422,sna³,sna³ renq²⁴,V;PFV;PL;3,4,2
2423,sqya¹,xqya⁴²,V;PROSP;SG;2,4,2
2424,naq¹⁴,nyanq⁴⁰,V;PROSP;SG;1,4,2
2425,yna⁴²,na³²,V;PROG;SG;3,4,2
2426,nten³,nten³,V;PROG;SG;3,4,2
2427,ntkonq³,ntkonq³ wa⁴²,V;PFV;PL;1+EXCL,4,2
2428,skwaq¹,skwaq⁴²,V;PROSP;SG;2,4,2
2429,qnyi¹,kqnin⁴,V;PROSP;SG;1,4,2
2430,kwi¹,ndywen²⁰,V;HAB;SG;1,4,2
2431,slaq¹,slanq⁴,V;PROSP;SG;1,4,2
2432,sla¹,sla¹ wa⁴²,V;PFV;PL;1+EXCL,4,2
2433,xqwa¹⁰,xqwa¹⁰,V;PFV;SG;3,4,2
2434,ntqo¹,ntqon²⁰,V;PROG;SG;1,4,2
2435,nkqwa⁴²,kqwan²⁴,V;PROSP;SG;1,4,2
2436,ntykaq¹,ntykanq²⁰an³²,V;HAB;PL;1+INCL,4,2
2437,ndlyu⁴²,ndlyu³² renq⁴,V;PROG;PL;3,4,2
2438,sqi²,ntsqen⁴⁰,V;PROG;SG;1,4,2
2439,xku²⁰,nxkon¹,V;PROG;SG;1,4,2
2440,ja¹,ntja²⁰ wa⁴²,V;HAB;PL;1+EXCL,4,2
2441,yla³,ndla¹,V;PROG;SG;2,4,2
2442,slya²⁴,nxlya²⁴ renq³²,V;HAB;PL;3,4,2
2443,sla¹,nsla²⁰ renq²⁴,V;HAB;PL;3,4,2
2444,ntsa²⁴,ntsan³²,V;PROG;SG;2,4,2
2445,ntyi¹,ntyin¹in¹,V;PFV;PL;1+INCL,4,2
2446,nkqi¹,ntqin¹in¹,V;PROG;PL;1+INCL,4,2
2447,sen¹,sen⁴² renq⁴,V;PFV;PL;3,4,2
2448,ntykwan²,ntykwan² renq¹,V;PFV;PL;3,4,2
2449,yjoq⁴,ntyjoq⁴,V;HAB;SG;3,4,2
2450,sqwe¹⁴,nsqwen¹⁰,V;PROG;PL;1+INCL,4,2
2451,nkwi¹,nkwi¹ wa⁴²,V;PFV;PL;1+EXCL,4,2
2452,lu¹,lu⁴²,V;PFV;SG;2,4,2
2453,nkeq³,nkeq³,V;PFV;SG;3,4,2
2454,skonq³,skonq¹⁴⁰ wa⁴²,V;PROSP;PL;1+EXCL,4,2
2455,nkonq⁴²,ntkonq³² wa⁴²,V;PROG;PL;1+EXCL,4,2
2456,sta¹,sta⁴²,V;PROSP;SG;2,4,2
2457,yna³,na¹⁴,V;HAB;PL;1+INCL,4,2
2458,nti¹,nti²⁰,V;HAB;SG;3,4,2
2459,son³,nxon²⁰on³²,V;HAB;PL;1+INCL,4,2
2460,naq¹,knanq⁴,V;PROSP;SG;1,4,2
2461,yqo²,ntyqo¹⁴ wan⁰,V;HAB;PL;2,4,2
2462,nkqwa¹,tyqwa²⁰,V;PROSP;SG;3,4,2
2463,ntykwan¹⁴,ntykwan⁴⁰,V;HAB;SG;1,4,2
2464,ntqo¹,ntqon²⁰,V;PFV;SG;1,4,2
2465,nxin⁴²,nxin⁴²,V;PFV;SG;3,4,2
2466,qa²⁴,ntqa¹ wan³²,V;PROG;PL;2,4,2
2467,skonq³,skonq³,V;PFV;SG;3,4,2
2468,yqwe²,yqwe¹,V;PFV;SG;2,4,2
2469,skwan⁴,xkwan²⁰ renq²⁴,V;PROSP;PL;3,4,2
2470,ntyinq³,ntyinq² wa⁴²,V;PROG;PL;1+EXCL,4,2
2471,ykwenq¹,tykwenq²⁰wan²⁴,V;PROSP;PL;2,4,2
2472,ntyka²,tyka² wa⁴²,V;PROSP;PL;1+EXCL,4,2
2473,nton⁴²,ntyon¹⁴ wan⁰,V;HAB;PL;2,4,2
2474,ne¹⁴,nni¹⁴,V;PROSP;PL;1+INCL,4,2
2475,xqwa¹⁰,nxqwa¹ renq⁰,V;PROG;PL;3,4,2
2476,qen⁴,tyqin²⁴in³²,V;PROSP;PL;1+INCL,4,2
2477,ntqo¹,tyqo²⁰,V;PROSP;SG;3,4,2
2478,yqu²,yqu² wa⁴²,V;PFV;PL;1+EXCL,4,2
2479,ytsen⁴²,nn¹⁴ qne⁰ renq³²,V;HAB;PL;3,4,2
2480,skwan⁴,xkwan²⁰ wa⁴²,V;PROSP;PL;1+EXCL,4,2
2481,sen¹,sen¹ renq²⁴,V;PROG;PL;3,4,2
2482,swi²⁰,nswi²⁰ renq²⁴,V;HAB;PL;3,4,2
2483,nlyu¹,nlyu¹ wa⁴²,V;PROG;PL;1+EXCL,4,2
2484,ytiq⁴,ytiq⁴ wan⁴,V;PFV;PL;2,4,2
2485,xkuq²,nxkonq¹,V;PROG;SG;1,4,2
2486,ntsu⁴²,ntsu³² wan⁴,V;PROG;PL;2,4,2
2487,xin⁴²,nxin⁴²an⁴²,V;HAB;PL;1+INCL,4,2
2488,qne⁴²,qnen¹⁴,V;PROSP;PL;1+INCL,4,2
2489,xki¹,nsxki²⁰,V;HAB;SG;3,4,2
2490,ylu³,ndlu³ wan²⁴,V;PROG;PL;2,4,2
2491,nchuq⁴,kchuq⁴ renq⁴,V;PROSP;PL;3,4,2
2492,ndlyu¹,ndlyu⁴²,V;HAB;SG;2,4,2
2493,ntkonq³,skonq¹⁴⁰ wa⁴²,V;PROSP;PL;1+EXCL,4,2
2494,ykwanq¹,ntykwanq¹ renq²⁴,V;PROG;PL;3,4,2
2495,ntykaq¹,ntykanq¹an¹,V;PFV;PL;1+INCL,4,2
2496,skwan²,xkwan²,V;PROSP;SG;3,4,2
2497,ynaq¹,knaq²⁰ wan²⁴,V;PROSP;PL;2,4,2
2498,yja¹,ntja¹ wa⁴²,V;PFV;PL;1+EXCL,4,2
2499,ngon²,ngon⁴⁰,V;PFV;SG;1,4,2
2500,nkeq³,ntykeq²⁰,V;HAB;SG;2,4,2
2501,ngyla³,xlan²an¹,V;PFV;PL;1+INCL,4,2
2502,skwa³,nschkwan¹⁴,V;HAB;PL;1+INCL,4,2
2503,ytiq⁴,ktenq²⁰,V;PROSP;SG;1,4,2
2504,kwa³,nkwa¹⁴ wan⁰,V;HAB;PL;2,4,2
2505,nton³,kton¹⁴⁰ wa⁴²,V;PROSP;PL;1+EXCL,4,2
2506,sqyu¹,sqyu²⁰ renq²⁴,V;PROSP;PL;3,4,2
2507,la¹,nlan⁴,V;HAB;SG;1,4,2
2508,skwa³,skwa³ renq²⁴,V;PFV;PL;3,4,2
2509,ntqen¹,tyqin²⁰ renq²⁴,V;PROSP;PL;3,4,2
2510,son³,nson¹ wa⁴²,V;PROG;PL;1+EXCL,4,2
2511,nkqi¹,ntyqi⁴²,V;PROG;SG;2,4,2
2512,ndywiq³,tywenq⁴⁰,V;PROSP;SG;1,4,2
2513,sne¹⁴,nsne¹⁴,V;HAB;PL;1+INCL,4,2
2514,ntykanq³,ntykanq²⁰,V;HAB;SG;2,4,2
2515,ntqan¹,ntqan⁴²,V;HAB;SG;2,4,2
2516,ntyja²,ntyja² wan¹,V;PFV;PL;2,4,2
2517,nyi¹⁴,nnyi²,V;PROG;SG;3,4,2
2518,xtya²⁰,xtyan²⁰,V;PFV;SG;1,4,2
2519,ntykwan¹⁴,ntykwan²⁰,V;PFV;SG;2,4,2
2520,ji¹,ntji¹ renq²⁴,V;PROG;PL;3,4,2
2521,kwi¹,ndwen²⁰en³²,V;HAB;PL;1+INCL,4,2
2522,ntyka²,ntykan²an¹,V;HAB;PL;1+INCL,4,2
2523,ntsiq³,ktsiq¹⁴ wan²⁴,V;PROSP;PL;2,4,2
2524,ntqan¹,ntqan¹ renq²⁴,V;PFV;PL;3,4,2
2525,ykwiq⁴,ntykwiq⁴,V;HAB;SG;3,4,2
2526,nchaq⁴²,nchaq³² renq⁴,V;PROG;PL;3,4,2
2527,skanq³,ntskanq¹,V;PROG;SG;2,4,2
2528,kwa³,kwan¹⁴,V;PROSP;PL;1+INCL,4,2
2529,xne¹⁰,nxne²⁰,V;HAB;SG;2,4,2
2530,qu¹⁴,ntqu²⁰,V;HAB;SG;2,4,2
2531,ntsa²⁴,ntsa²⁴ wan³²,V;HAB;PL;2,4,2
2532,yta⁴,nta³² wa⁴²,V;PROG;PL;1+EXCL,4,2
2533,ylaq⁴,nlaq⁴ wa⁴²,V;PROG;PL;1+EXCL,4,2
2534,sti⁴,styin²⁰,V;PROSP;SG;1,4,2
2535,ytsaq³,ntsaq¹⁴ renq²⁴,V;HAB;PL;3,4,2
2536,ntsaq⁴²,ksaq⁴,V;PROSP;SG;3,4,2
2537,lkwi¹,tkwen⁴,V;PROSP;SG;1,4,2
2538,ytiq⁴,ntyiq⁴ wan⁴,V;HAB;PL;2,4,2
2539,yta⁴,kta⁴ wa⁴²,V;PROSP;PL;1+EXCL,4,2
2540,skonq³,skonq¹⁴,V;PROSP;SG;3,4,2
2541,jen²,ntyjin¹⁴ renq⁰,V;HAB;PL;3,4,2
2542,sne¹⁴,nsne¹ wan⁰,V;PROG;PL;2,4,2
2543,kwa³,ntkwa¹⁴,V;HAB;SG;3,4,2
2544,lya¹⁴,jlya¹⁴,V;PROSP;SG;3,4,2
2545,la¹,nla⁴²,V;PROG;SG;2,4,2
2546,yo²,ndyo¹⁴⁰ wa⁴²,V;HAB;PL;1+EXCL,4,2
2547,ntqen¹,ntyqin²⁰,V;HAB;SG;3,4,2
2548,ndlyu⁴²,ndlyu⁴² wa⁴²,V;HAB;PL;1+EXCL,4,2
2549,xkwen¹⁴,nxkwen¹⁴ renq⁰,V;HAB;PL;3,4,2
2550,ja¹,ja²⁰ wan²⁴,V;PROSP;PL;2,4,2
2551,xka²⁴,xka²⁴,V;PROSP;SG;3,4,2
2552,lqa³,qa¹⁴ renq⁰,V;PROSP;PL;3,4,2
2553,ytiq⁴,ktiq⁴ renq⁴,V;PROSP;PL;3,4,2
2554,qan⁴,ntqan⁴²,V;PROG;SG;2,4,2
2555,ji¹,ntjen³²,V;PROG;SG;1,4,2
2556,la¹,yla¹ wa⁴²,V;PFV;PL;1+EXCL,4,2
2557,nyi¹⁴,nyi¹⁴,V;HAB;PL;1+INCL,4,2
2558,ja¹,ntjan²⁰an³²,V;HAB;PL;1+INCL,4,2
2559,nkjwi⁴²,ntyji⁴ wa⁴²,V;HAB;PL;1+EXCL,4,2
2560,qan⁴,ntyqan⁴,V;HAB;SG;3,4,2
2561,sqwa¹⁴,nsqwa¹⁴⁰ wa⁴²,V;HAB;PL;1+EXCL,4,2
2562,nkjwi⁴²,kja⁴ wa⁴²,V;PROSP;PL;1+EXCL,4,2
2563,ntsu⁴²,nchu²⁴ wan³²,V;HAB;PL;2,4,2
2564,yno¹,kno¹on¹,V;PROSP;PL;1+INCL,4,2
2565,xqan¹,xqan¹ wa⁴²,V;PFV;PL;1+EXCL,4,2
2566,yo²,yo² renq¹,V;PFV;PL;3,4,2
2567,nsuq³,ksuq¹⁴,V;PROSP;SG;3,4,2
2568,qan⁴,ntyqan⁴ wa⁴²,V;HAB;PL;1+EXCL,4,2
2569,ncha¹,ncha¹ renq²⁴,V;PROG;PL;3,4,2
2570,qya³,qyan¹⁴,V;PROSP;PL;1+INCL,4,2
2571,ntykonq⁴²,tykonq⁴²,V;PROSP;SG;2,4,2
2572,sqi²,nchsqi¹⁴⁰ wan¹,V;HAB;PL;2,4,2
2573,nge⁴²,ngen⁴² wa⁴²,V;PFV;PL;1+EXCL,4,2
2574,nkqwa¹,nkqwa³²,V;PFV;SG;2,4,2
2575,yno¹,kno⁴²,V;PROSP;SG;2,4,2
2576,yjaq³,ntyjaq¹⁴,V;PROSP;SG;3,4,2
2577,ya⁴²,sqan²⁴,V;PROSP;SG;1,4,2
2578,yta⁴,kta⁴ renq⁴,V;PROSP;PL;3,4,2
2579,sqan¹,ntsqan⁴,V;HAB;SG;1,4,2
2580,ngwa²,ndyga²⁴ wa⁴²,V;HAB;PL;1+EXCL,4,2
2581,qne⁴²,qne²⁴ wan³²,V;PROSP;PL;2,4,2
2582,sqi²,nchsqi¹⁴,V;HAB;SG;3,4,2
2583,qu¹⁴,qu²⁰,V;PFV;SG;2,4,2
2584,yjaq³,ntyjaq¹⁴ renq⁰,V;HAB;PL;3,4,2
2585,qnyi¹,nqnyi²⁰ wa⁴²,V;HAB;PL;1+EXCL,4,2
2586,kwi¹,ndwi¹,V;PROG;SG;3,4,2
2587,nden⁴²,ten¹⁴,V;PROSP;PL;1+INCL,4,2
2588,ne⁴²,ne³²,V;PFV;SG;2,4,2
2589,swenq³,nswenq¹⁴,V;HAB;SG;3,4,2
2590,sen¹,sen²⁰ renq²⁴,V;PROSP;PL;3,4,2
2591,ytsen⁴²,nn³² qne³² renq⁴,V;PROG;PL;3,4,2
2592,nchuq⁴,nchuq⁴ wan⁴,V;PFV;PL;2,4,2
2593,sne³,nsne³ renq²⁴,V;PROG;PL;3,4,2
2594,jwi³,jwi³ wa⁴²,V;PFV;PL;1+EXCL,4,2
2595,qan⁴,qan⁴ renq⁴,V;PFV;PL;3,4,2
2596,qya⁴²,qyan⁴²an⁴²,V;PFV;PL;1+INCL,4,2
2597,ntyka²,tykan²,V;PROSP;SG;1,4,2
2598,ylaq⁴,klanq²⁴an³²,V;PROSP;PL;1+INCL,4,2
2599,nkeq³,ntkeq² wa⁴²,V;PROG;PL;1+EXCL,4,2
2600,yqu²,yqon²on¹,V;PFV;PL;1+INCL,4,2
2601,lu¹,klu²⁰,V;PROSP;SG;3,4,2
2602,ykuq²,ykuq² wan¹,V;PFV;PL;2,4,2
2603,nduq⁴²,ndyuq⁴²,V;HAB;SG;2,4,2
2604,qya⁴²,ntqya³² wan⁴,V;PROG;PL;2,4,2
2605,nglu³,klon⁴⁰,V;PROSP;SG;1,4,2
2606,ngon²,xkwan² wa⁴²,V;PROSP;PL;1+EXCL,4,2
2607,skwan⁴,skwan⁴²,V;PFV;SG;2,4,2
2608,yqu²,kqu² wan¹,V;PROSP;PL;2,4,2
2609,nkjwi⁴²,nkjwi⁴² wa⁴²,V;PFV;PL;1+EXCL,4,2
2610,ntykanq³,ntykanq¹,V;PFV;SG;2,4,2
2611,yta⁴,nta³² wan⁴,V;PROG;PL;2,4,2
2612,sta¹,nstan⁴,V;HAB;SG;1,4,2
2613,sqi²,nchsqi²⁰,V;HAB;SG;2,4,2
2614,yqwi⁴,yqwen²⁰,V;PFV;SG;1,4,2
2615,ykwenq¹,ntykwenq⁴²,V;PROG;SG;2,4,2
2616,yta⁴,nta³² renq⁴,V;PROG;PL;3,4,2
2617,ntsiq³,ntsenq⁴⁰,V;HAB;SG;1,4,2
2618,lo²⁴,lon¹⁴,V;PFV;PL;1+INCL,4,2
2619,yja¹,ntyja⁴²,V;PROG;SG;2,4,2
2620,lo²⁴,nlo²⁴ renq³²,V;HAB;PL;3,4,2
2621,sqwe¹⁴,nsqwen⁴⁰,V;PROG;SG;1,4,2
2622,ytsaq³,ntsaq¹⁴,V;HAB;SG;3,4,2
2623,jen²,ntjen² wa⁴²,V;PROG;PL;1+EXCL,4,2
2624,nduq⁴²,ndonq¹on¹,V;PROG;PL;1+INCL,4,2
2625,nden⁴²,nden⁴²en⁴²,V;PFV;PL;1+INCL,4,2
2626,ntkonq³,skonq¹⁴ renq⁰,V;PROSP;PL;3,4,2
2627,xyaq²,xyanq²an¹,V;PFV;PL;1+INCL,4,2
2628,qan⁴,ntyqan²⁴an³²,V;HAB;PL;1+INCL,4,2
2629,son³,nson¹on³²,V;PROG;PL;1+INCL,4,2
2630,ntyjyuq¹,kyjyuq²⁰ wan²⁴,V;PROSP;PL;2,4,2
2631,ntyqya¹,tyqya⁴²,V;PROSP;SG;2,4,2
2632,ston⁴²,nston³²,V;PROG;SG;2,4,2
2633,ntson¹⁴,ntson¹⁴ renq⁰,V;PFV;PL;3,4,2
2634,sne¹⁴,nsne¹⁴⁰ wa⁴²,V;HAB;PL;1+EXCL,4,2
2635,yja¹,tyja²⁰ wan²⁴,V;PROSP;PL;2,4,2
2636,qya⁴²,qya³²,V;PFV;SG;2,4,2
2637,ntykaq¹,ntykaq¹ wa⁴²,V;PROG;PL;1+EXCL,4,2
2638,sqya¹,xqya²⁰,V;PROSP;SG;3,4,2
2639,kwa¹⁴,ntykwa¹⁴ wan⁰,V;HAB;PL;2,4,2
2640,ndlyu¹,tlyon²⁰,V;PROSP;SG;1,4,2
2641,nxin⁴²,nxin³²,V;PROG;SG;2,4,2
2642,ne⁴²,kne¹⁴ qne⁰ wan³²,V;PROSP;PL;2,4,2
2643,nten³,nten¹,V;PROG;SG;2,4,2
2644,ntyi¹,ntyi²⁰ wan²⁴,V;HAB;PL;2,4,2
2645,ntyqya¹,ntyqyan³²,V;PROG;SG;1,4,2
2646,xka²⁴,nxka²⁴ renq³²,V;HAB;PL;3,4,2
2647,qan⁴,qan²⁴an³²,V;PFV;PL;1+INCL,4,2
2648,jwi³,jwi³ renq²⁴,V;PFV;PL;3,4,2
2649,nge⁴²,ngen⁴²en⁴²,V;PFV;PL;1+INCL,4,2
2650,slya²⁴,nxlya²⁴ wan³²,V;HAB;PL;2,4,2
2651,lo²⁴,klo⁴²,V;PROSP;SG;2,4,2
2652,la¹,ylan¹an¹,V;PFV;PL;1+INCL,4,2
2653,qya³,qya¹,V;PFV;SG;2,4,2
2654,ndlyu⁴²,ndlyon³²,V;PROG;SG;1,4,2
2655,swenq³,swenq³,V;PFV;SG;3,4,2
2656,nkqwa⁴²,nkqwan³²,V;PROG;SG;1,4,2
2657,ntsa²⁴,ntsan¹⁴,V;PFV;SG;1,4,2
2658,ntykanq³,tykanq¹⁴⁰ wa⁴²,V;PROSP;PL;1+EXCL,4,2
2659,ntsiq³,ntsiq²⁰,V;HAB;SG;2,4,2
2660,sti⁴,nson²⁰,V;PROG;SG;1,4,2
2661,ntson¹⁴,ktson⁴⁰,V;PROSP;SG;1,4,2
2662,nglu³,nglu³ wa²⁴,V;PFV;PL;2,4,2
