,lemma,form,tags,family,language
0,billige,billige,V;NFIN;ACT,1,2
9975,vortemælk,vortemælks,N;GEN;INDF;PL,1,2
9976,græker,grækers,N;GEN;INDF;SG,1,2
9977,monopol,monopolerne,N;NOM;DEF;PL,1,2
9978,nøddeskal,nøddeskallens,N;NOM;DEF;SG,1,2
9979,cylinder,cylinders,N;GEN;INDF;SG,1,2
9980,sulfat,sulfatets,N;NOM;DEF;SG,1,2
9981,regulere,reguleret,V.PTCP;PST;PASS,1,2
9982,eskimo,eskimoerne,N;NOM;DEF;PL,1,2
9983,foderbræt,foderbræts,N;GEN;INDF;SG,1,2
9984,flyvemaskine,flyvemaskinen,N;NOM;DEF;SG,1,2
9985,kvinde,kvinden,N;NOM;DEF;SG,1,2
9986,patent,patenter,N;NOM;INDF;PL,1,2
9987,bersærk,bersærks,N;GEN;INDF;SG,1,2
9988,dialekt,dialektens,N;NOM;DEF;SG,1,2
9989,fornavn,fornavns,N;GEN;INDF;SG,1,2
9990,putte,puttes,N;GEN;INDF;SG,1,2
9991,elev,elevs,N;GEN;INDF;SG,1,2
9992,charabanc,charabancerne,N;NOM;DEF;PL,1,2
9993,grube,grubens,N;NOM;DEF;SG,1,2
9994,sav,savenes,N;NOM;DEF;PL,1,2
9995,antydning,antydning,N;NOM;INDF;SG,1,2
9996,interjektion,interjektionens,N;NOM;DEF;SG,1,2
9997,svigerinde,svigerinde,N;NOM;INDF;SG,1,2
9998,legeplads,legeplads',N;GEN;INDF;SG,1,2
9999,flødekaramel,flødekaramel,N;NOM;INDF;SG,1,2
10000,palads,palads,N;NOM;INDF;SG,1,2
10001,antal,antal,N;NOM;INDF;PL,1,2
10002,efternavn,efternavnet,N;NOM;DEF;SG,1,2
10003,synd,synd,N;NOM;INDF;SG,1,2
10004,grænse,grænsen,N;NOM;DEF;SG,1,2
10005,subkontinent,subkontinenterne,N;NOM;DEF;PL,1,2
10006,brise,brisers,N;GEN;INDF;PL,1,2
10007,TV-program,TV-programmet,N;NOM;DEF;SG,1,2
10008,sejl,sejl,N;NOM;INDF;PL,1,2
10009,skåle,skål,V;IMP;ACT,1,2
10010,paddel,padlerne,N;NOM;DEF;PL,1,2
10011,sammenskrivning,sammenskrivningerne,N;NOM;DEF;PL,1,2
10012,håndjern,håndjernets,N;NOM;DEF;SG,1,2
10013,smølf,smølferne,N;NOM;DEF;PL,1,2
10014,etymologi,etymologiers,N;GEN;INDF;PL,1,2
10015,kardinalitet,kardinaliteterne,N;NOM;DEF;PL,1,2
10016,tirsdag,tirsdage,N;NOM;INDF;PL,1,2
10017,ventilere,ventilerede,V;IND;PST;ACT,1,2
10018,komodovaran,komodovaraners,N;GEN;INDF;PL,1,2
10019,pokerfjæs,pokerfjæs,N;NOM;INDF;SG,1,2
10020,tønde,tøndens,N;NOM;DEF;SG,1,2
10021,fagot,fagotters,N;GEN;INDF;PL,1,2
10022,linje,linjens,N;NOM;DEF;SG,1,2
10023,spørgsmål,spørgsmålets,N;NOM;DEF;SG,1,2
10024,myriade,myriader,N;NOM;INDF;PL,1,2
10025,materiale,materialers,N;GEN;INDF;PL,1,2
10026,film,filmenes,N;NOM;DEF;PL,1,2
10027,havfrue,havfruen,N;NOM;DEF;SG,1,2
10028,grupperabat,grupperabatternes,N;NOM;DEF;PL,1,2
10029,gårdhave,gårdhavers,N;GEN;INDF;PL,1,2
10030,film,filmen,N;NOM;DEF;SG,1,2
10031,flage,flagers,N;GEN;INDF;PL,1,2
10032,meter,meterne,N;NOM;DEF;PL,1,2
10033,bus,bussen,N;NOM;DEF;SG,1,2
10034,kuwaiter,kuwaiterens,N;NOM;DEF;SG,1,2
10035,granit,granitternes,N;NOM;DEF;PL,1,2
10036,elkedel,elkedels,N;GEN;INDF;SG,1,2
10037,forbier,forbieren,N;NOM;DEF;SG,1,2
10038,smølf,smølfs,N;GEN;INDF;SG,1,2
10039,finmark,finmarken,N;NOM;DEF;SG,1,2
10040,ventilere,ventilerer,V;IND;PRS;ACT,1,2
10041,kage,kagers,N;GEN;INDF;PL,1,2
10042,freske,freskerne,N;NOM;DEF;PL,1,2
10043,haitianer,haitianeren,N;NOM;DEF;SG,1,2
10044,vismand,vismændenes,N;NOM;DEF;PL,1,2
10045,tid,tidens,N;NOM;DEF;SG,1,2
10046,retfærdighed,retfærdigheds,N;GEN;INDF;SG,1,2
10047,synonymordbog,synonymordbogs,N;GEN;INDF;SG,1,2
10048,vable,vablen,N;NOM;DEF;SG,1,2
10049,krabbe,krabben,N;NOM;DEF;SG,1,2
10050,lillehjerne,lillehjernernes,N;NOM;DEF;PL,1,2
10051,brønd,brøndene,N;NOM;DEF;PL,1,2
10052,båndoptager,båndoptageren,N;NOM;DEF;SG,1,2
10053,alkoholiker,alkoholikers,N;GEN;INDF;SG,1,2
10054,børnesoldat,børnesoldat,N;NOM;INDF;SG,1,2
10055,alter,altretalteret,N;NOM;DEF;SG,1,2
10056,ordspil,ordspil,N;NOM;INDF;SG,1,2
10057,erobre,erobredes,V;IND;PST;PASS,1,2
10058,servitrice,servitricer,N;NOM;INDF;PL,1,2
10059,finanslov,finanslovens,N;NOM;DEF;SG,1,2
10060,vismand,vismands,N;GEN;INDF;SG,1,2
10061,flimmerkasse,flimmerkasses,N;GEN;INDF;SG,1,2
10062,jordskælv,jordskælv,N;NOM;INDF;SG,1,2
10063,terning,terningens,N;NOM;DEF;SG,1,2
10064,browser,browserne,N;NOM;DEF;PL,1,2
10065,læsehest,læseheste,N;NOM;INDF;PL,1,2
10066,estimere,estimeret,V.PTCP;PST;PASS,1,2
10067,ngo,ngo'ers,N;GEN;INDF;PL,1,2
10068,åg,åget,N;NOM;DEF;SG,1,2
10069,kronprinsesse,kronprinsessen,N;NOM;DEF;SG,1,2
10070,ærme,ærmet,N;NOM;DEF;SG,1,2
10071,citron,citroner,N;NOM;INDF;PL,1,2
10072,halvmåne,halvmånens,N;NOM;DEF;SG,1,2
10073,zar,zars,N;GEN;INDF;SG,1,2
10074,furie,furiers,N;GEN;INDF;PL,1,2
10075,fodring,fodring,N;NOM;INDF;SG,1,2
10076,fordampningsvarme,fordampningsvarmernes,N;NOM;DEF;PL,1,2
10077,pynt,pynterne,N;NOM;DEF;PL,1,2
10078,kønsord,kønsord,N;NOM;INDF;SG,1,2
10079,flod,flods,N;GEN;INDF;SG,1,2
10080,debat,debatterne,N;NOM;DEF;PL,1,2
10081,kalv,kalve,N;NOM;INDF;PL,1,2
10082,hjemmeside,hjemmeside,N;NOM;INDF;SG,1,2
10083,tomat,tomaters,N;GEN;INDF;PL,1,2
10084,tværfløjte,tværfløjters,N;GEN;INDF;PL,1,2
10085,telt,telte,N;NOM;INDF;PL,1,2
10086,eskadrille,eskadriller,N;NOM;INDF;PL,1,2
10087,gnom,gnoms,N;GEN;INDF;SG,1,2
10088,ejendom,ejendommenes,N;NOM;DEF;PL,1,2
10089,zucchini,zucchinierne,N;NOM;DEF;PL,1,2
10090,hus,husenes,N;NOM;DEF;PL,1,2
10091,tøsedreng,tøsedrengs,N;GEN;INDF;SG,1,2
10092,blindtarm,blindtarmes,N;GEN;INDF;PL,1,2
10093,dobbeltseng,dobbeltsengen,N;NOM;DEF;SG,1,2
10094,roomie,roomies,N;NOM;INDF;PL,1,2
10095,pinje,pinjes,N;GEN;INDF;SG,1,2
10096,sæbe,sæbens,N;NOM;DEF;SG,1,2
10097,tandpasta,tandpastaens,N;NOM;DEF;SG,1,2
10098,kalv,kalves,N;GEN;INDF;PL,1,2
10099,pinselilje,pinseliljerne,N;NOM;DEF;PL,1,2
10100,haj,hajerne,N;NOM;DEF;PL,1,2
10101,emblem,emblemet,N;NOM;DEF;SG,1,2
10102,opdagelse,opdagelsernes,N;NOM;DEF;PL,1,2
10103,lort,lorts,N;GEN;INDF;SG,1,2
10104,biom,biomernes,N;NOM;DEF;PL,1,2
10105,glas,glassets,N;NOM;DEF;SG,1,2
10106,klarinet,klarinetten,N;NOM;DEF;SG,1,2
10107,vase,vasens,N;NOM;DEF;SG,1,2
10108,kæderyger,kæderygeres,N;GEN;INDF;PL,1,2
10109,bæ,bæen,N;NOM;DEF;SG,1,2
10110,matros,matrosens,N;NOM;DEF;SG,1,2
10111,afdeling,afdelinger,N;NOM;INDF;PL,1,2
10112,akkumulator,akkumulator,N;NOM;INDF;SG,1,2
10113,okse,oksers,N;GEN;INDF;PL,1,2
10114,babyvræl,babyvrælets,N;NOM;DEF;SG,1,2
10115,nytår,nytåret,N;NOM;DEF;SG,1,2
10116,henvisning,henvisningens,N;NOM;DEF;SG,1,2
10117,søster,søstre,N;NOM;INDF;PL,1,2
10118,ultralyd,ultralyden,N;NOM;DEF;SG,1,2
10119,slutning,slutningerne,N;NOM;DEF;PL,1,2
10120,kaj,kaj,N;NOM;INDF;SG,1,2
10121,degenerere,degenererende,V.PTCP;PRS;ACT,1,2
10122,skuldertræk,skuldertræk,N;NOM;INDF;PL,1,2
10123,gåsepotentil,gåsepotentiller,N;NOM;INDF;PL,1,2
10124,bønne,bønner,N;NOM;INDF;PL,1,2
10125,kollega,kollegaer,N;NOM;INDF;PL,1,2
10126,øjelåg,øjelåg,N;NOM;INDF;SG,1,2
10127,rytter,rytteren,N;NOM;DEF;SG,1,2
10128,billige,billiges,V;IND;PRS;PASS,1,2
10129,imitere,imiteret,V.PTCP;PST;PASS,1,2
10130,offer,ofretsofferets,N;NOM;DEF;SG,1,2
10131,virolog,virologs,N;GEN;INDF;SG,1,2
10132,metallurg,metallurger,N;NOM;INDF;PL,1,2
10133,babysitter,babysitters,N;GEN;INDF;SG,1,2
10134,indflyvning,indflyvningers,N;GEN;INDF;PL,1,2
10135,puddel,pudlenspuddelens,N;NOM;DEF;SG,1,2
10136,kvotientrække,kvotientrækken,N;NOM;DEF;SG,1,2
10137,ørken,ørkenernesørknernes,N;NOM;DEF;PL,1,2
10138,kikser,kiksernes,N;NOM;DEF;PL,1,2
10139,vækkeur,vækkeurets,N;NOM;DEF;SG,1,2
10140,komiker,komikers,N;GEN;INDF;SG,1,2
10141,varan,varaners,N;GEN;INDF;PL,1,2
10142,toksikolog,toksikologs,N;GEN;INDF;SG,1,2
10143,handikaptoilet,handikaptoilettet,N;NOM;DEF;SG,1,2
10144,pige,pigens,N;NOM;DEF;SG,1,2
10145,ludder,ludderen,N;NOM;DEF;SG,1,2
10146,kokkepige,kokkepigerne,N;NOM;DEF;PL,1,2
10147,hobby,hobbyernes,N;NOM;DEF;PL,1,2
10148,telegraf,telegraferne,N;NOM;DEF;PL,1,2
10149,flødekaramel,flødekarameller,N;NOM;INDF;PL,1,2
10150,klimaændring,klimaændringens,N;NOM;DEF;SG,1,2
10151,mesanmast,mesanmasts,N;GEN;INDF;SG,1,2
10152,dryp,dryps,N;GEN;INDF;SG,1,2
10153,tur,turen,N;NOM;DEF;SG,1,2
10154,basun,basun,N;NOM;INDF;SG,1,2
10155,håndklæde,håndklæders,N;GEN;INDF;PL,1,2
10156,mø,møens,N;NOM;DEF;SG,1,2
10157,verdensmester,verdensmestrenes,N;NOM;DEF;PL,1,2
10158,englærke,englærkernes,N;NOM;DEF;PL,1,2
10159,manke,manker,N;NOM;INDF;PL,1,2
10160,fodbold,fodboldenes,N;NOM;DEF;PL,1,2
10161,mode,moden,N;NOM;DEF;SG,1,2
10162,kutyme,kutymer,N;NOM;INDF;PL,1,2
10163,telefon,telefonernes,N;NOM;DEF;PL,1,2
10164,cykeldæk,cykeldæk,N;NOM;INDF;SG,1,2
10165,princip,princip,N;NOM;INDF;SG,1,2
10166,trin,trinet,N;NOM;DEF;SG,1,2
10167,distance,distancerne,N;NOM;DEF;PL,1,2
10168,formue,formues,N;GEN;INDF;SG,1,2
10169,lår,lårs,N;GEN;INDF;SG,1,2
10170,smil,smilets,N;NOM;DEF;SG,1,2
10171,sorteringsalgoritme,sorteringsalgoritmes,N;GEN;INDF;SG,1,2
10172,legeplads,legeplads,N;NOM;INDF;SG,1,2
10173,mentor,mentorens,N;NOM;DEF;SG,1,2
10174,trug,truget,N;NOM;DEF;SG,1,2
10175,apotek,apotekets,N;NOM;DEF;SG,1,2
10176,skænk,skænks,N;GEN;INDF;SG,1,2
10177,kakerlak,kakerlakkens,N;NOM;DEF;SG,1,2
10178,ulk,ulk,N;NOM;INDF;SG,1,2
10179,dukke,dukke,N;NOM;INDF;SG,1,2
10180,akvarel,akvarel,N;NOM;INDF;SG,1,2
10181,ribs,ribs,N;NOM;INDF;SG,1,2
10182,alkoholiker,alkoholikerens,N;NOM;DEF;SG,1,2
10183,sennep,senneppers,N;GEN;INDF;PL,1,2
10184,ragout,ragoutens,N;NOM;DEF;SG,1,2
10185,fjæs,fjæs',N;GEN;INDF;PL,1,2
10186,ruse,rusers,N;GEN;INDF;PL,1,2
10187,pølse,pølsers,N;GEN;INDF;PL,1,2
10188,engel,engle,N;NOM;INDF;PL,1,2
10189,sorteringsmaskine,sorteringsmaskinen,N;NOM;DEF;SG,1,2
10190,kultur,kulturers,N;GEN;INDF;PL,1,2
10191,sikkerhedsvagt,sikkerhedsvagter,N;NOM;INDF;PL,1,2
10192,farmand,farmændenes,N;NOM;DEF;PL,1,2
10193,karotin,karotinets,N;NOM;DEF;SG,1,2
10194,differenskvotient,differenskvotienternes,N;NOM;DEF;PL,1,2
10195,sofa,sofa,N;NOM;INDF;SG,1,2
10196,hukommelse,hukommelses,N;GEN;INDF;SG,1,2
10197,romani,romanierne,N;NOM;DEF;PL,1,2
10198,psykologi,psykologier,N;NOM;INDF;PL,1,2
10199,pincet,pincetterne,N;NOM;DEF;PL,1,2
10200,yndlingsfarve,yndlingsfarvernes,N;NOM;DEF;PL,1,2
10201,ydelse,ydelser,N;NOM;INDF;PL,1,2
10202,solsystem,solsystemer,N;NOM;INDF;PL,1,2
10203,pokerfjæs,pokerfjæset,N;NOM;DEF;SG,1,2
10204,repræsentation,repræsentationerne,N;NOM;DEF;PL,1,2
10205,konkurrence,konkurrences,N;GEN;INDF;SG,1,2
10206,forbier,forbierens,N;NOM;DEF;SG,1,2
10207,ragout,ragouten,N;NOM;DEF;SG,1,2
10208,neuron,neuronernes,N;NOM;DEF;PL,1,2
10209,amerikaner,amerikanere,N;NOM;INDF;PL,1,2
10210,skilling,skillingerne,N;NOM;DEF;PL,1,2
10211,retfærdighed,retfærdigheden,N;NOM;DEF;SG,1,2
10212,mord,mord,N;NOM;INDF;PL,1,2
10213,gasmaske,gasmasker,N;NOM;INDF;PL,1,2
10214,økologi,økologi,N;NOM;INDF;SG,1,2
10215,gedde,gedde,N;NOM;INDF;SG,1,2
10216,eventyrer,eventyrers,N;GEN;INDF;SG,1,2
10217,bus,bus’,N;GEN;INDF;SG,1,2
10218,bilvask,bilvasks,N;GEN;INDF;SG,1,2
10219,multiplayerspil,multiplayerspil,N;NOM;INDF;SG,1,2
10220,avokado,avokados,N;GEN;INDF;SG,1,2
10221,galge,galgens,N;NOM;DEF;SG,1,2
10222,rigsdaler,rigsdalere,N;NOM;INDF;PL,1,2
10223,federation,federationerne,N;NOM;DEF;PL,1,2
10224,vane,vane,N;NOM;INDF;SG,1,2
10225,megalomani,megalomanis,N;GEN;INDF;SG,1,2
10226,broccoli,broccoliene,N;NOM;DEF;PL,1,2
10227,pensum,pensas,N;GEN;INDF;PL,1,2
10228,fobi,fobi,N;NOM;INDF;SG,1,2
10229,næb,næbs,N;GEN;INDF;SG,1,2
10230,valg,valgs,N;GEN;INDF;SG,1,2
10231,bagdør,bagdøren,N;NOM;DEF;SG,1,2
10232,jasmin,jasminer,N;NOM;INDF;PL,1,2
10233,si,siers,N;GEN;INDF;PL,1,2
10234,strå,strås,N;GEN;INDF;SG,1,2
10235,kyniker,kynikerne,N;NOM;DEF;PL,1,2
10236,makrel,makrellerne,N;NOM;DEF;PL,1,2
10237,humanist,humanisters,N;GEN;INDF;PL,1,2
10238,grindehval,grindehvalens,N;NOM;DEF;SG,1,2
10239,tragedie,tragedierne,N;NOM;DEF;PL,1,2
10240,rollemodel,rollemodellerne,N;NOM;DEF;PL,1,2
10241,glente,glenternes,N;NOM;DEF;PL,1,2
10242,walkie-talkie,walkie-talkierne,N;NOM;DEF;PL,1,2
10243,essens,essens',N;GEN;INDF;SG,1,2
10244,kurs,kursens,N;NOM;DEF;SG,1,2
10245,indtaste,indtastes,V;IND;PRS;PASS,1,2
10246,malm,malm,N;NOM;INDF;SG,1,2
10247,lab,labberne,N;NOM;DEF;PL,1,2
10248,kommune,kommunen,N;NOM;DEF;SG,1,2
10249,orgasme,orgasmens,N;NOM;DEF;SG,1,2
10250,juble,jubler,V;IND;PRS;ACT,1,2
10251,sortering,sorteringer,N;NOM;INDF;PL,1,2
10252,agnostiker,agnostiker,N;NOM;INDF;SG,1,2
10253,tredjepart,tredjepartens,N;NOM;DEF;SG,1,2
10254,alting,altingets,N;NOM;DEF;SG,1,2
10255,formue,formuens,N;NOM;DEF;SG,1,2
10256,nære,næret,V.PTCP;PST;PASS,1,2
10257,legeme,legemerne,N;NOM;DEF;PL,1,2
10258,verdenskrig,verdenskrigene,N;NOM;DEF;PL,1,2
10259,skuffe,skuffes,N;GEN;INDF;SG,1,2
10260,aristokrati,aristokratiets,N;NOM;DEF;SG,1,2
10261,udråbstegn,udråbstegnene,N;NOM;DEF;PL,1,2
10262,penis,penissens,N;NOM;DEF;SG,1,2
10263,princip,princippernes,N;NOM;DEF;PL,1,2
10264,grønsag,grønsagerne,N;NOM;DEF;PL,1,2
10265,genstand,genstandens,N;NOM;DEF;SG,1,2
10266,miste,mistende,V.PTCP;PRS;ACT,1,2
10267,violin,violinens,N;NOM;DEF;SG,1,2
10268,miste,mistes,V;IND;PRS;PASS,1,2
10269,jag,jags,N;GEN;INDF;SG,1,2
10270,herbivor,herbivors,N;GEN;INDF;SG,1,2
10271,babyalarm,babyalarmers,N;GEN;INDF;PL,1,2
10272,malke,malker,V;IND;PRS;ACT,1,2
10273,kraveben,kravebenene,N;NOM;DEF;PL,1,2
10274,ambolt,amboltens,N;NOM;DEF;SG,1,2
10275,nukleon,nukleonernes,N;NOM;DEF;PL,1,2
10276,knus,knusets,N;NOM;DEF;SG,1,2
10277,manuskript,manuskriptets,N;NOM;DEF;SG,1,2
10278,ordinaltal,ordinaltallenes,N;NOM;DEF;PL,1,2
10279,billet,billetternes,N;NOM;DEF;PL,1,2
10280,røn,røns,N;GEN;INDF;SG,1,2
10281,hyppighed,hyppigheder,N;NOM;INDF;PL,1,2
10282,pæderast,pæderasts,N;GEN;INDF;SG,1,2
10283,måned,måneder,N;NOM;INDF;PL,1,2
10284,immigration,immigrations,N;GEN;INDF;SG,1,2
10285,gryn,grynets,N;NOM;DEF;SG,1,2
10286,substantiv,substantivernes,N;NOM;DEF;PL,1,2
10287,defekt,defektens,N;NOM;DEF;SG,1,2
10288,mile,mile,N;NOM;INDF;SG,1,2
10289,fjernbetjening,fjernbetjeningerne,N;NOM;DEF;PL,1,2
10290,kulturchok,kulturchokket,N;NOM;DEF;SG,1,2
10291,bryllup,bryllups,N;GEN;INDF;SG,1,2
10292,fertilitetskvotient,fertilitetskvotienternes,N;NOM;DEF;PL,1,2
10293,massefylde,massefyldernes,N;NOM;DEF;PL,1,2
10294,das,dassernes,N;NOM;DEF;PL,1,2
10295,udgang,udgange,N;NOM;INDF;PL,1,2
10296,gamer,gameren,N;NOM;DEF;SG,1,2
10297,farmaceut,farmaceuts,N;GEN;INDF;SG,1,2
10298,produkt,produktet,N;NOM;DEF;SG,1,2
10299,ravn,ravnenes,N;NOM;DEF;PL,1,2
10300,kildekode,kildekoderne,N;NOM;DEF;PL,1,2
10301,motivation,motivationens,N;NOM;DEF;SG,1,2
10302,hvedebrød,hvedebrødenes,N;NOM;DEF;PL,1,2
10303,strategi,strategier,N;NOM;INDF;PL,1,2
10304,kokkepige,kokkepige,N;NOM;INDF;SG,1,2
10305,pizza,pizza,N;NOM;INDF;SG,1,2
10306,musikal,musikaler,N;NOM;INDF;PL,1,2
10307,angstskrig,angstskrigets,N;NOM;DEF;SG,1,2
10308,afløb,afløbs,N;GEN;INDF;SG,1,2
10309,pande,panders,N;GEN;INDF;PL,1,2
10310,skyter,skyteren,N;NOM;DEF;SG,1,2
10311,kardon,kardonerne,N;NOM;DEF;PL,1,2
10312,reporter,reporters,N;GEN;INDF;SG,1,2
10313,pynt,pynten,N;NOM;DEF;SG,1,2
10314,imitere,imiteredes,V;IND;PST;PASS,1,2
10315,tiendedel,tiendedelen,N;NOM;DEF;SG,1,2
10316,skud,skuds,N;GEN;INDF;PL,1,2
10317,syge,sygers,N;GEN;INDF;PL,1,2
10318,bagatel,bagatel,N;NOM;INDF;SG,1,2
10319,lydord,lydord,N;NOM;INDF;SG,1,2
10320,værtinde,værtinde,N;NOM;INDF;SG,1,2
10321,tyv,tyvene,N;NOM;DEF;PL,1,2
10322,autoritet,autoriteters,N;GEN;INDF;PL,1,2
10323,talemåde,talemåden,N;NOM;DEF;SG,1,2
10324,pinje,pinje,N;NOM;INDF;SG,1,2
10325,solsikkeolie,solsikkeolier,N;NOM;INDF;PL,1,2
10326,adjektiv,adjektiver,N;NOM;INDF;PL,1,2
10327,gulv,gulve,N;NOM;INDF;PL,1,2
10328,kande,kandes,N;GEN;INDF;SG,1,2
10329,fotografere,fotograferet,V.PTCP;PST;PASS,1,2
10330,synonym,synonymernes,N;NOM;DEF;PL,1,2
10331,låge,lågens,N;NOM;DEF;SG,1,2
10332,afstand,afstand,N;NOM;INDF;SG,1,2
10333,sandsæk,sandsæks,N;GEN;INDF;SG,1,2
10334,meter,meterens,N;NOM;DEF;SG,1,2
10335,apokope,apokopernes,N;NOM;DEF;PL,1,2
10336,håndgemæng,håndgemængs,N;GEN;INDF;SG,1,2
10337,bygning,bygning,N;NOM;INDF;SG,1,2
10338,akillessene,akillessenens,N;NOM;DEF;SG,1,2
10339,tyveri,tyveriet,N;NOM;DEF;SG,1,2
10340,motorvej,motorvejens,N;NOM;DEF;SG,1,2
10341,stikprøve,stikprøvernes,N;NOM;DEF;PL,1,2
10342,flue,fluen,N;NOM;DEF;SG,1,2
10343,rugemor,rugemoren,N;NOM;DEF;SG,1,2
10344,funktion,funktioner,N;NOM;INDF;PL,1,2
10345,millennium,millenniers,N;GEN;INDF;PL,1,2
10346,dekoration,dekorationerne,N;NOM;DEF;PL,1,2
10347,afsked,afskedens,N;NOM;DEF;SG,1,2
10348,taxa,taxas,N;GEN;INDF;SG,1,2
10349,eksemplar,eksemplar,N;NOM;INDF;SG,1,2
10350,forårsrulle,forårsrullernes,N;NOM;DEF;PL,1,2
10351,parfume,parfume,N;NOM;INDF;SG,1,2
10352,peber,peber,N;NOM;INDF;SG,1,2
10353,carnivor,carnivorer,N;NOM;INDF;PL,1,2
10354,syge,syger,N;NOM;INDF;PL,1,2
10355,punktum,punktummet,N;NOM;DEF;SG,1,2
10356,satse,satses,V;IND;PRS;PASS,1,2
10357,referendum,referendummernes,N;NOM;DEF;PL,1,2
10358,ankre,ankr,V;IMP;ACT,1,2
10359,kommode,kommodernes,N;NOM;DEF;PL,1,2
10360,mynde,mynden,N;NOM;DEF;SG,1,2
10361,atomkerne,atomkerners,N;GEN;INDF;PL,1,2
10362,flyttebil,flyttebils,N;GEN;INDF;SG,1,2
10363,voldgrav,voldgraven,N;NOM;DEF;SG,1,2
10364,lufthavn,lufthavnes,N;GEN;INDF;PL,1,2
10365,kugleramme,kugleramme,N;NOM;INDF;SG,1,2
10366,plage,plagernes,N;NOM;DEF;PL,1,2
10367,mis,misserne,N;NOM;DEF;PL,1,2
10368,strategi,strategien,N;NOM;DEF;SG,1,2
10369,resume,resumeet,N;NOM;DEF;SG,1,2
10370,substituere,substitueredes,V;IND;PST;PASS,1,2
10371,klitoris,klitoris,N;NOM;INDF;SG,1,2
10372,rekord,rekordernes,N;NOM;DEF;PL,1,2
10373,tronarving,tronarvinger,N;NOM;INDF;PL,1,2
10374,karl,karl,N;NOM;INDF;SG,1,2
10375,erfare,erfaret,V.PTCP;PST;PASS,1,2
10376,tømme,tømmens,N;NOM;DEF;SG,1,2
10377,dæk,dæks,N;GEN;INDF;PL,1,2
10378,komiker,komikerens,N;NOM;DEF;SG,1,2
10379,kolli,kolliets,N;NOM;DEF;SG,1,2
10380,tatovør,tatovør,N;NOM;INDF;SG,1,2
10381,mursten,murstenens,N;NOM;DEF;SG,1,2
10382,asteroide,asteroides,N;GEN;INDF;SG,1,2
10383,proscenium,prosceniet,N;NOM;DEF;SG,1,2
10384,mirakel,miraklers,N;GEN;INDF;PL,1,2
10385,persienne,persienner,N;NOM;INDF;PL,1,2
10386,sværddrager,sværddragere,N;NOM;INDF;PL,1,2
10387,forklare,forklarede,V;IND;PST;ACT,1,2
10388,pseudonym,pseudonymet,N;NOM;DEF;SG,1,2
10389,dansker,danskers,N;GEN;INDF;SG,1,2
10390,biting,bitingene,N;NOM;DEF;PL,1,2
10391,præsident,præsidenter,N;NOM;INDF;PL,1,2
10392,kopimaskine,kopimaskinernes,N;NOM;DEF;PL,1,2
10393,kvalitet,kvaliteten,N;NOM;DEF;SG,1,2
10394,avenue,avenuerne,N;NOM;DEF;PL,1,2
10395,ildsjæl,ildsjæl,N;NOM;INDF;SG,1,2
10396,odør,odørs,N;GEN;INDF;SG,1,2
10397,antal,antals,N;GEN;INDF;SG,1,2
10398,demontere,demontere,V;NFIN;ACT,1,2
10399,salathoved,salathovederne,N;NOM;DEF;PL,1,2
10400,ekvipage,ekvipagernes,N;NOM;DEF;PL,1,2
10401,mellemmand,mellemmands,N;GEN;INDF;SG,1,2
10402,frier,frieres,N;GEN;INDF;PL,1,2
10403,juicer,juicere,N;NOM;INDF;PL,1,2
10404,hov,hovene,N;NOM;DEF;PL,1,2
10405,nat,nætter,N;NOM;INDF;PL,1,2
10406,dag,dags,N;GEN;INDF;SG,1,2
10407,hypnotisere,hypnotiserede,V;IND;PST;ACT,1,2
10408,intervention,interventionens,N;NOM;DEF;SG,1,2
10409,tyskertøs,tyskertøsernes,N;NOM;DEF;PL,1,2
10410,telegraf,telegrafers,N;GEN;INDF;PL,1,2
10411,konkurrence,konkurrencer,N;NOM;INDF;PL,1,2
10412,bifamilie,bifamiliernes,N;NOM;DEF;PL,1,2
10413,bankkonto,bankkontoers,N;GEN;INDF;PL,1,2
10414,ordspil,ordspil,N;NOM;INDF;PL,1,2
10415,jolle,jollers,N;GEN;INDF;PL,1,2
10416,harpe,harpes,N;GEN;INDF;SG,1,2
10417,danskvand,danskvand,N;NOM;INDF;SG,1,2
10418,ordsprog,ordsprogets,N;NOM;DEF;SG,1,2
10419,kystlinje,kystlinjer,N;NOM;INDF;PL,1,2
10420,alternativ,alternativers,N;GEN;INDF;PL,1,2
10421,strikkepind,strikkepind,N;NOM;INDF;SG,1,2
10422,periskop,periskop,N;NOM;INDF;SG,1,2
10423,svulme,svulmede,V;IND;PST;ACT,1,2
10424,skyllemiddel,skyllemiddel,N;NOM;INDF;SG,1,2
10425,flanør,flanørers,N;GEN;INDF;PL,1,2
10426,medium,mediums,N;GEN;INDF;SG,1,2
10427,bygkorn,bygkorns,N;GEN;INDF;PL,1,2
10428,strande,strand,V;IMP;ACT,1,2
10429,grundlov,grundlove,N;NOM;INDF;PL,1,2
10430,karaffel,karaflens,N;NOM;DEF;SG,1,2
10431,kulturrevolution,kulturrevolutionens,N;NOM;DEF;SG,1,2
10432,viskestykke,viskestykke,N;NOM;INDF;SG,1,2
10433,begravelse,begravelser,N;NOM;INDF;PL,1,2
10434,abrikostræ,abrikostræers,N;GEN;INDF;PL,1,2
10435,karavane,karavaners,N;GEN;INDF;PL,1,2
10436,elfenbenstårn,elfenbenstårnet,N;NOM;DEF;SG,1,2
10437,vegetar,vegetarer,N;NOM;INDF;PL,1,2
